id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4891477,Bedford Loft in Williamsburg,gAAAAABddcx9zHMTxUJRyMTmoJZD8_FmqWF5u9_CujqmqRlRB0EeIYY3kBwCwmp7HEmjWd5IyakIkrv858cDse_qurScLK0oag==,gAAAAABddcx97nBfYu296SlcyrghlqOyI8Uv_tHJ_763P-whLSIfciUZh_7IwOkco-r7jX54zje7PeB26kumGow_MUTxLaiqsA==,Brooklyn,Williamsburg,40.71279000000001,-73.9641,Private room,55,3,0,,,1,0
16100819,Renovated 2 Bedroom Williamsburg Dream Home,gAAAAABddcx9josWOMjWB_xwOLhO0UzjZmjyEjUAes9_dyTjrbZ8bNZOiezsi-Lwk6rwPbo7qX_18egZ9uZ738vi3Xm4jRCROw==,gAAAAABddcx9mfjFVnOHsYO4Wc6EHvnQzFtY9ubtzHSS3PfsPZ9bXnJ8IbFyqvrzlh1xg5fVDSoQXIFFoZvA8XW_uS_J_1yrFQ==,Brooklyn,Williamsburg,40.71026,-73.94744,Entire home/apt,145,3,43,2019-07-04,1.36,1,5
8964008,Cozy Bed in Midtown Manhattan,gAAAAABddcx95CGo-_WPEZKUvo-QCLpyKGIFeztFC1DjRovWsuotvsvHZHl6gxMf-lwrEv0wIMg7d3SrBYJt9tRUmZTHsZMQ8w==,gAAAAABddcx9OLokSGfyzQMQTObWKZ1uUaX6MlJWRdOAf6DBXQwGT2Xn7s8GQZWhRvBdEmoiLr7d7pnk2WG4WZ8swohMEvCg8g==,Manhattan,Midtown,40.74387,-73.98496,Shared room,55,5,5,2019-06-20,0.12,3,0
9412522,City living without all the noise.,gAAAAABddcx9OMvL_i1p3e0yJT8OFxMBJDnpYpN9fCCAQnS3MkDahrw_0eQIq11JJVBQXR2hMAIhGWN3028J4YUxcMOZGJD9BA==,gAAAAABddcx9TSjjnKfytB8ChqHEn9aSD5uPy5DKyve4gmRa95T_eUwms9PDndL44vSWz9dWoOX2kU6w9-syLlumqWJkrPoGfA==,Bronx,Kingsbridge,40.879,-73.90061999999998,Entire home/apt,189,1,8,2019-04-26,0.22,2,354
24540842,High End Hilton Club in midtown Manhattan,gAAAAABddcx9W12KRZltO1k4ht4AWcklBDUKxsL8Z3ojXzCIMxTl0jiz9Y6YDPTjvxXRW149MXYP5ydrD3zZ9-_cdPukwhdVqg==,gAAAAABddcx9R3XXybV9acDi6skWP2pd51rIQm2CajSVzAPOnDavaw5Eqml8FtUP9YXk67hZz26AOWSqTYh_AIslah_v4BuNXw==,Manhattan,Midtown,40.76487,-73.97856999999998,Entire home/apt,250,1,9,2019-04-17,0.62,3,89
34710747,BRIGHT ROOMY studio in the heart of East Village!,gAAAAABddcx9TGgxE0mz7ZKwVIhYY8pKvJk9wTBdKwrQ3uA7gDQbAAqhD6wlSAs8fFdgpTJK2_e7l_Yry0JKRvDVDh0zd4dxAg==,gAAAAABddcx9CVLmqRy9qYUzfuDlEo0PMtQtCPX3ts5g-jtnUfqojP0xRDe3EfBjc_-0SQ45xusnPk2GHvfbBeWFyu_mhmDryg==,Manhattan,East Village,40.72861,-73.98252,Entire home/apt,315,2,0,,,1,55
35376213,Renovated huge 1bd 1ba 10 minutes from Manhattan,gAAAAABddcx9jJUGipcygMoVkPi-odNGUY61EWpTA7eo-wVCSHVZg1sRGTYMH9jcvIhWFuapF9I70OonEUR6-ahZe_01kvX4ew==,gAAAAABddcx9KN1BKf9ACovYhBEqoJGByDxgctN055ZE5lZE595PtTo_a_Qhyaf8gdha4EV8AjoYVZPNn2xp6VDoxlPkMV9iDQ==,Brooklyn,Williamsburg,40.70741,-73.94233,Entire home/apt,120,2,0,,,1,27
12780993,Washington Heights Studio,gAAAAABddcx9IESPx7-3zUmfTYWsan5Vh4HfnJDwaRxTHJc0N2bxiS2N8P0G3qYLAJd3g_DLynwvJkCp0LhfXGJzLaYSVLpL8A==,gAAAAABddcx9V1IgAJbObBgzrcoVyaj2V-IY7qg-8YmkxB2tpQG5GMflmSArzSMPCfoSEF4UAEBBacuA1MpbZ7nomyvgZeMTVg==,Manhattan,Washington Heights,40.84205,-73.93715999999998,Entire home/apt,75,5,0,,,1,0
32166264,Private Bushwick room 15 mins from Manhattan,gAAAAABddcx9eTR4pNPT6fgJu9zlF_zEdGryjWlurytgEBi3_lVsu0s4p3T-wn-2bu74n6hDFk8iesHVcWaxDdki9E0NhAu9Hw==,gAAAAABddcx9dU5Sk2OSU5iGSMQanF78TqiZeylYWN52AW8vVDr7vImwLsLnJVLmnttEn2xs9sQzMQDG5S7F4CIR67Vf9EBhxg==,Brooklyn,Bushwick,40.70431,-73.92655,Private room,100,2,1,2019-05-16,0.56,1,89
33935442,Manhattan/帝国大夏/ time square【3】,gAAAAABddcx9LSmIM5k450cetFetONx3nJZTn0WksEi8hlbaHBiWdptV6F5CPgK8rvX9KmccUS6lJVybwJTs-y0iEgJmq6XYtA==,gAAAAABddcx9on2f7Z23lGq2Z4epyshPHyyF74k87P8CU_DIgruQgu4AiiVh21RCgXpA9GSI_Y45e_2g1Pe1tbwe8M46yX1epw==,Manhattan,Chelsea,40.74578,-73.99091,Private room,130,2,3,2019-06-23,3.0,3,132
2308802,Big 2 bds House w/ Parking and Yard,gAAAAABddcx9oJg0m4YzDXsQDVSQUdj6zQqi90i7dbhDpps5mwAFvb6pnCUcfcyIxhAtInsMAUdTtcpKUvvLtd5t07vesD5dhQ==,gAAAAABddcx9iYZ44PRwU8ATXLYZT8_NyMXaGaiQq8pudh0YUo8cCRKSiEzrLz3CvS4qE3tTGHdPOQfsSzd3AN5DtHrB5RrjYQ==,Queens,Kew Gardens Hills,40.72664,-73.82795,Entire home/apt,86,1,52,2019-07-01,0.79,1,53
26663094,"Great room in Bushwick, Brooklyn.",gAAAAABddcx9FXs5hKfmoXia2HmD4XG1PVj8GuL6klNYZ6wde-BHVrdKCfLcEJy0lN3I8kICBHcV8Zdyi46veeUniM0dxFVG3w==,gAAAAABddcx9WziLX0ja58zffyHbrrSTf_FEPIrBDAM2lp6jY_bJmbObeCK68_Lgp7bLW8xsKbAlS_2zFMDH9VdTtVAOLOMpoQ==,Brooklyn,Bushwick,40.69417,-73.92589,Private room,55,5,6,2019-05-01,0.51,2,0
23166556,Private Quiet Room in Chelsea Brownstone Apartment,gAAAAABddcx9u78y4nr3IEYPSw9nIJienZm9wwTURYnqehrdW8zD605snQFXDo1t84VYFFA4jCdKL1EFr4IAKxh2SbSYWaM47A==,gAAAAABddcx9StyLQDg7dIcO_S67AMJkkCA7U4Bxg1biW4wH5PVS59ESo9aBjNavDLxFo829YX9f0-vzBOcRhSRvhBLlkLL3cw==,Manhattan,Chelsea,40.75115,-73.99786999999998,Private room,63,7,4,2019-03-09,0.39,1,31
1408406,"Beautiful, spacious apartment - with a cute cat!",gAAAAABddcx9OS93sPFmjTP5tKSToZvA8qTR1yyN1n55N0GysVUJfiZYr7xqxDsJxzL1rhDBGC72UQAb5yAAD1NDlf7IT8pACw==,gAAAAABddcx9jjGVZUwYaO4Nnr9AuiltIjfwZWP_pop5KUULlvVKEeg0g2TueHGrdpJyQ8PCJyMN_FG9zuE_RF-Q_x4Cnz_Stw==,Brooklyn,Downtown Brooklyn,40.69648,-73.98261,Entire home/apt,162,2,11,2019-01-01,0.44,1,0
3291524,Great Location,gAAAAABddcx9r7vdsDl7_nCDx3fXIscHGctfpRk3Peq1FZgTKdpC2pRUdBh77fodJLdxlAAd_bEBMDj5SwpLnZAEfvtNpFv4kw==,gAAAAABddcx9C_yUEqtcncLY2lEo0-QiCs6yoB9iKDjgaPNLs2WmHj94xWqX-nEa8H1GI0B2gxNEcKP9jlsKvs5tnc6OF9UqCg==,Brooklyn,Fort Greene,40.69236,-73.97254000000002,Private room,100,30,5,2018-07-30,0.08,2,10
12252513,Cool Williamsburg Loft,gAAAAABddcx9s2IJllT_5e-rLKxyOVBn_VHA0HErzdp7iozm32FgSq19Au6sYtJyaPVhZZq1FZav9BEMmWvUBGuNDO1aVOdUKw==,gAAAAABddcx9dScx6h1Rq-fJJO5uKyn4TrP7-_eDgzKFpSn2jDXlWplFZkOUU_bU3B8RMOmD_GweHgCK0Ia099sM4FUa-pWQ_w==,Brooklyn,Williamsburg,40.70845,-73.96741999999998,Entire home/apt,120,1,1,2016-05-08,0.03,1,0
27630335,Brooklyn Bed Stuyvesant Private Home,gAAAAABddcx9XcPQkIrUdqk_ZYDEcVpy5ByCuW8ClSuKtvMLfUYBN0QwPzxJ8_ssG1C-87SCwNiqEr0eu4f4CgRgyS8QrQ0QCQ==,gAAAAABddcx9HemXjgsCf_6aEITpEy3BAqT2g8_HeM0tLMkHqMS8e6FnDlIFKiDYtwHril5ZNhZ8f5HcDdpg_DUWjzrrp0ZC4A==,Brooklyn,Bedford-Stuyvesant,40.691,-73.93836999999998,Entire home/apt,139,1,10,2019-06-08,0.94,9,20
14966184,Stay in a beautiful apartment&experience Harlem!,gAAAAABddcx9kTNgY8EyLxMxQu7VXNEw94Ilg4o3sdih4hOi_EUqIG2lF8zhDuaLxzQ13V-nDBEFUgU3slJexKqUUeOfQS4e0Q==,gAAAAABddcx9aIOqglo7tog9UhijWjXw3vgmpL5FNhIR-f6aRVSz5u-2oYOxD9Luua--mIV1fA0D47l1AJkhheo6Z0KeTA1_Sw==,Manhattan,East Harlem,40.79757,-73.94006,Private room,85,2,87,2019-06-28,2.54,1,1
33119863,Queens Studio.,gAAAAABddcx9r-QNcR_9BJ8kFdAdkQsO_K5OSRcKXNzyUBDrTQnP50TptyhM3vgPt0N4xC5GaLX1VOG__5agvDFix2CJgP-6Dw==,gAAAAABddcx9d_61IQYb2JBFQ588hGF1gmQBJah810XRuGLMZnz8vnqToZGEg3TKv9bvjwKyNACbNmffN0u4F5eA3O7ohkPR8w==,Queens,Bayside,40.77067,-73.78278,Entire home/apt,55,2,37,2019-07-08,10.37,1,6
16299269,Single Minimal Bedroom in Hip area of Brooklyn NYC,gAAAAABddcx9L-Z3aiqjCWMBCO3AdPjA1d_04SNID3vL7vtZnDvEA9FqhWfX0VPFWlSaDnezq_ywKOeOdJZTvX7y6oaSd2TMOQ==,gAAAAABddcx9o-oxRK2qxdzd7bo9rtqOPZUNITDnbP1xJ6FzJ8HoNdIDrdiSVtAWVnLqUAgx5iumzPxtvfdbzACzY9HeSuDDaw==,Brooklyn,Bushwick,40.69731,-73.93271999999997,Private room,43,1,1,2016-12-08,0.03,1,0
5581273,"Clean, Cozy One Bedroom Apartment",gAAAAABddcx9uVaDeF3ZiNXo7zXeBOarScYPkG8DFPL_mBD-TQWMiT4I4JZhx_zKasC-hmZtyWZZYGxJjBvBCaEb9dfo06mQwQ==,gAAAAABddcx9DLPLY0DFusXK53wratzDJpLDStsHEUHV8TppY6pdAk6T_R8fVTRDQVqxgVT1USgyHG9QodJgPP94YTb6Yu7RbQ==,Manhattan,Washington Heights,40.85769000000001,-73.93374,Shared room,120,3,38,2016-09-03,0.74,1,178
8729771,Private Studio Apartment in Harlem,gAAAAABddcx9Fe450XsPrB4Z537b1T453UaIPGIRmlk4WNeNAMOg_OCbFr4tjg5zw74b4S4Rc81L_jPuj7BOHfV_AlIEO55icw==,gAAAAABddcx9CBgB4JrmxlB37qo7OgDvPsQsmeBpMsD4CXJidJvZbcbUxBJCl9ssXNvIHHT9YAleBNdeFkLGdNBAAlAW5ZdMsw==,Manhattan,Harlem,40.82248,-73.94891,Entire home/apt,130,1,289,2019-06-19,6.46,1,217
21965948,Room in the heart of Bushwick,gAAAAABddcx9aMKRhKgLImxNLvKMyYy_C9qy50706523VRo6FN0VC7RChil4ZKTCNYsiTeyeG3fejYv68XnEStHPE-I3qiE6JA==,gAAAAABddcx9WTHkEkDAKbt6F19TvUwmZ8vWqhyqmPmO85QXYgbr4l7KtTJwnxfhs9pTNu-hCwNuJTN1JdI0m-i6RcY_tGileg==,Brooklyn,Bushwick,40.70424000000001,-73.9199,Private room,75,2,3,2019-04-09,0.48,1,0
7980191,1 Bedroom Apt in Midtown Manhattan,gAAAAABddcx9PadiTbL8Gvb7MwQN7QtV--y_GNi7E-elUge5gfkYYEY1sh3eA8dgP-sIIwobH41hV9BYMBSG1yY9A1GDbT_iLg==,gAAAAABddcx9U9UlI6_SRoXGb_M8X5-RN-CJNUrA4Qlly1Mk_33dpwGKgljvp-ODk5KO0YEdM-wI0jF_Ch-c45wYXm9KLvI8aw==,Manhattan,Murray Hill,40.74763,-73.9733,Entire home/apt,250,2,26,2017-01-02,0.58,1,0
33968977,HUGE Dumbo apartment with private rooftop!,gAAAAABddcx9nLipsreC1T9t5-WT-b-atvSrxcm6xrTqeASilN7ER7rTDvDrbfOclmQzVKhs-aYh2dC3yAgy1B22o0_UT8GoCg==,gAAAAABddcx9OiLBS-IVQw4lfas-ECmtXzS0DMsUsRL_vC9A5yL6QAaGCv4Omm8Oam0mSyvgjRW09FRA5Ybt5yCVeDoD2h_J2Q==,Brooklyn,DUMBO,40.70315,-73.99424,Entire home/apt,100,2,2,2019-04-29,0.79,1,0
27649901,Beautiful Private Room in BK,gAAAAABddcx9XWJSjx7krpW8hf8gsAzsUX_fD7FHQhN3KSZpZgLM0ARdrlL7kotwRXupHE_6hqJcSAJD-AMbfAExWD53wHfgzw==,gAAAAABddcx9AGCZZs025RmvQxprAPYN51IceRsKtxD_WSDP9NlINaizPmKdiw9RzRXZyo0Y8Xq0hFKlAqVYWamy4OVlsOXZ-w==,Brooklyn,Bedford-Stuyvesant,40.69197,-73.94051999999998,Private room,55,2,27,2019-06-23,2.47,3,346
35415247,CRASH PAD  IN NYC,gAAAAABddcx9-hEVxzpSRLysA-h39upIu3kSIi5h0lwH_LtiZE7Nm8KCsssuMc3dx9Wo1YRha4FrkAgcaVx8TEcrHfPFJn_bfw==,gAAAAABddcx9M5K1nPvAVyRtrIWVuIsIzeQjGhGlVph5qj3SqwMklS_3KEi4uvDYY0sIt7yV3kjTEVtylxnx3tiLQNRgroMHRQ==,Queens,Jackson Heights,40.75009,-73.87799,Shared room,30,1,3,2019-06-20,3.0,4,350
28919421,Lovely New Private Bathroom Room,gAAAAABddcx9VIcvd9jK1foqbse0vex-f1QJoKgr4_GQNPDkU9lTmt8L90F7wrL2Wmt0uvAJTQdA-7AbO9p3HpxtvwVcVs10Pg==,gAAAAABddcx9rt00GEQ4c8g2GfkinvE00tpPzOYni0339K-LWnIpZIVoMp9UbATFQIlu2HRwyepByHzvIdrgBT-GzYZdP8Nwuw==,Brooklyn,Borough Park,40.63371,-74.00717,Private room,60,1,9,2019-06-24,0.98,7,180
25739275,Real Brownstone Brooklyn Living On Subway Line,gAAAAABddcx9SNMA2s2cVpUpRQlozVftOpL4EjVQPG1w4i02mDSn1211fwc0Gi590lmaNFzLxmeECqiRL2nYshT7YwNw5jVjTw==,gAAAAABddcx9ThtKXDIcxjggZutsYic1lR5IKY3oJSZZpkLIXe31o9AWips4vLsIW2_x1KhK5SvkU_FwII27XE0YAmrF-8Hhgg==,Brooklyn,East Flatbush,40.65239,-73.94824,Entire home/apt,190,3,1,2018-06-24,0.08,1,0
1903288,Beautiful and spacious  bedroom in Williamsburg,gAAAAABddcx913Xt1aYYY8OjMKI_5xS_UOtsocRwumhhb2sMhxPNSqHbYWNE5vt_BlQ-xrTUE0NbonDujTz0ednFP3iX6jNCWA==,gAAAAABddcx9xaiXszCV2hEaECefad1QmIogemRrQ-5mUv9Iu7-Bsi6WuH4RdAqYo1eOfd-MZdHtMk_-_VSwFic4GrrBCV-VmA==,Brooklyn,Williamsburg,40.71351,-73.94315999999998,Private room,70,6,1,2017-08-26,0.04,2,0
13208685,Darling Midtown Getaway byTimes Sq.,gAAAAABddcx9vyuxRQoBQXz8ftYLoNwR_2V5fgwmDz6KkqG1aOdUUPGJQO-mgh0hlCsiiBbr3Zcp4QIzoNt2Fmli8ZTebQpxIw==,gAAAAABddcx9MKiuXSBNlnPwIdMyHEtNDIZrD7D_sdCMJhav_DY4BbpRehtlgBBIPnySMvJfTVndU2wHSjuaDliozgoNhEOJUw==,Manhattan,Hell's Kitchen,40.76376,-73.98789000000002,Private room,131,4,33,2019-01-03,0.88,1,180
26025770,"Upper West Side 3-Bedroom, 2-Bathroom",gAAAAABddcx9cxBEFSJM5ZYOVejPrOuoGzL5_Keb03utvx2pe9Iepd6jQi_mycfUjuYtUwqTX08dc1j4KNfrt6SDMtfl62FLrQ==,gAAAAABddcx9CnqOb4nBMm13a0pfhgTbaV89SXqwRGXC6Xdtt4JRswK1bKUTlbzT77Llp4uyQWvffZOXt6J0wE6nE0IlEPE4Ag==,Manhattan,Upper West Side,40.80135,-73.96643,Entire home/apt,179,30,0,,,1,0
13394558,MY ADORABLE BOWERY PLACE,gAAAAABddcx9elKihzQpxR23mOqVAgl8w5G27RlyL1j041WaCOPJLuBiK6IFvzdCghTyNYGvxeK68_X0KnXJHu-MdPzzq6KE-Q==,gAAAAABddcx95_DrzqbjySUzt5cia1eaERYjLEszlJLtfSLfGndezzLL89J3SlJzyLLdhEoBUhjY6-ZgtNHe1izgQgzq0gxiCw==,Manhattan,Little Italy,40.71938,-73.9952,Entire home/apt,90,31,9,2019-02-20,0.24,5,221
30168118,Comfy private BR for a couple! Near train & mall,gAAAAABddcx9OC0kk8gbDDIXzZhBexCqnrxoOK0_aP3197hmXkho6mZSuNwkER0xKtL7mT9VGFGZaE4JaTnqceNGu-0We-ZqOQ==,gAAAAABddcx9mhgtj363EzDWorziLbxw1J_LIlwQcW_LAAvQaQZKRkg2sXXCcS9t2VVPF6UdUcedBTBecre_5dRBO6zRayMdng==,Queens,Woodside,40.74041,-73.89029000000002,Private room,49,30,3,2019-05-31,0.5,103,195
17423245,Sunny Quiet Room in Clean Modern Apartment,gAAAAABddcx9i-mG5xJEGkJadST8UafvCnhgyywye8IueWKRPHrI0iBotPeS0KceBFSq4p7wFHBs0rd34dD9uDynXoKmlnAZiw==,gAAAAABddcx9iEyv5mQiaiC7UL1FmArcMFFQ9JObyjgmwI2P1U1fEUwBMKOgHMN4FzWmDj1fykPFLVhnrspZoB2CISRCyX21FQ==,Manhattan,East Harlem,40.79877000000001,-73.93964,Private room,105,3,21,2019-05-21,1.14,2,9
17682843,"Astoria close to JFK,Laguardia airport, Manhattan",gAAAAABddcx936C1UuqwcWR0Z9fWK8WeStkcqtOEwDRxkjgZ_87qmvM3u908vxFbZ2yACCGdz4xeVLd29mUYE44gWtXFU2nO8Q==,gAAAAABddcx9zMX5H9uLq0rnJUxtwRxjBMWQ2u_Xan8K3U0iYfVzDX-NVzXLE1h9C1UBrMrSOFm7aJvrFv12AePzf0EfpQx8bw==,Queens,Astoria,40.76505,-73.90918,Private room,80,1,161,2019-07-02,5.74,3,365
29149612,Cute Private Room in Astoria Duplex,gAAAAABddcx9mHLlFmrn94zbXn954NiDOKiYYaPwB9OLYgD2wF6pHmoIYoD9lZnlJwLKv1x282-8keBioGWoXhMSI93nUY1eDA==,gAAAAABddcx990CWZ_yGObN262TUyx2bQ1tooE2eOEfVsgMErObvXX_xoiGT693eXO9CUBdvT_CHpoWrSc6OI_FpGT1mO5c1xg==,Queens,Astoria,40.76836,-73.91506,Private room,87,2,20,2019-06-30,3.24,1,282
619122,Big Sunny Williamsburg 14ft Ceilings w Half Bath,gAAAAABddcx9O0MYgu9Rgtfvpf2zd43TJFJB6Gz00gTSPxWKa7LFyVe6k_UwxFgpS06OJMobg-T40ioJ_fSKz6mFUClGuGtfXg==,gAAAAABddcx9LUiRaelad7NIC5jSq9fK8rW3-rrKidfqFwimbd5fIBqdNNZxIQpQ4aHlUs-Uk7wiiOTfBCBOA58zLduclBHbYg==,Brooklyn,Williamsburg,40.71447,-73.95237,Private room,64,30,17,2019-05-30,0.26,2,230
7768661,Brand new Manhattan Apartment sleeps 7!,gAAAAABddcx9m5GunlAaV7IYK7uUuJiQ-Rtu6annPyQQ0EqZOlECQ18_pDlqUrKjyhWEy8aJerze4kaa6yW9NXgLVGuSkbILBw==,gAAAAABddcx9NPERj-udWgbB_mDhNiXBL80tOTh3siJ-q80a-N0jCtFTwQyNEVHt-q6HuMY1k_d4r2OQUxQ3P7V1CU9ZBbCUrQ==,Manhattan,Upper West Side,40.80328,-73.96898,Entire home/apt,238,30,14,2019-04-03,0.31,5,91
33529806,Entire studio with separate kitchen & dining room!,gAAAAABddcx9v5Plik1DLCfehfODGbwbWNajh_G1xwwRu9Kr7cOyLkIbk7Yad-CInl1aIJx3z0ZMTZgas6rj_f5rbzEWk5AqyQ==,gAAAAABddcx9kGbwn63p0HcJO87MvOefHpzfganaju4vlX5JaV1-8A35E5Kbv-1s7tTVsmszgHSb_S0Q_I7y9dNSmHIE_Nl2kA==,Brooklyn,Sheepshead Bay,40.59516,-73.96208,Entire home/apt,125,1,0,,,1,0
11513480,Spacious & sunny room in Brooklyn!,gAAAAABddcx9b-ocheJ0eBr3_8hanXOP8f2olcALODv1u3bHafthT0A_lV6Q8Ls9y7Zbf4VQQmCI7ZWNk8VS7l6ITexlBmWb3A==,gAAAAABddcx9SH_WW0s7vRAVmxKAiVBgZugU92UJ6tbIbOUbH9lT--fHFJCPXroUOsTHGbJ-2pSrT1ul1C4tGMPxSe18hAQEqA==,Brooklyn,Crown Heights,40.6718,-73.94266,Private room,40,2,2,2016-03-23,0.05,1,0
12192,ENJOY Downtown NYC!,gAAAAABddcx9fZt_50SCv2wan7DftwinQpdA_yrrlg9s4IzoWtDD8_1rD-0_US5enZSCV_P4Bu57XIIq5yqWhPIV9RpDQ7eetg==,gAAAAABddcx93tp9GHZB9CLLZn388rn-KquN--ewnG8wZQuh1_Q2n2p6eox_vbuokBVxnd4JCHKE1kq5-0kLJYcMkh899sNkJA==,Manhattan,East Village,40.7229,-73.98199,Private room,68,2,245,2019-06-21,2.08,2,96
30157585,Master bedroom,gAAAAABddcx9vqPR4K3_6A3UuCMxf3Y6HpFg_Hweep2fvAavyTYzrTZaZQQqbEd8uh6n6wANVS0Vd7JgmsmMAMmrMzEM1cNT2w==,gAAAAABddcx90ib-Ynp1fAoeUwnOeBBbqGZjORqO4FaD0rIoKG-X3TBqmutOuGf99OkQt8myEZfy4jPFc5BCoGCI0LlxPHcoMA==,Manhattan,Harlem,40.82894,-73.94568000000002,Private room,46,1,1,2018-11-21,0.13,1,179
12005922,Plush 2 Bedroom Midtown West NYC Apartment,gAAAAABddcx9kVwr1llOUrjvJM1m8FKuzixwtarcd5-1IePt4Ckd8sfODExXpUFRjUG0lVg-jEAqC4W6iTN1j_bh-B31-LKQlw==,gAAAAABddcx9V7QRfiiF5oHnb9nu-1-Nlj9Ih5tW-iSfBNW2oov4S9U9_ovkuWWDKsytxfjhTNgha5X0gAXx_5xEskcaPwocWQ==,Manhattan,Midtown,40.76647,-73.9829,Entire home/apt,369,30,0,,,121,345
35686069,Perfect Two Bed Railroad Style Apartment,gAAAAABddcx9w3KJe87fqFX_WcCqEcXl9tgryKYA1blNppePfOR35pqglq86b5MrgMujk96x0yNDCLfK-HCczaxgD-QILl_zdg==,gAAAAABddcx9k2R3WXuQ1VqZNiMAUGWlVB8FJ2rkC0S1dZpBwcSIWkZE0T8DejBShKXKf_o1FOrYJYg43u9_KJkIfzDbSUAnFA==,Manhattan,East Harlem,40.79522,-73.93918000000002,Entire home/apt,225,4,2,2019-06-29,2.0,1,289
7385692,"Huge 1 bdr, convenient location!",gAAAAABddcx94upiLRO1KUeMZmTG6rLKBYTk34tNBj2W96tz5NGrzy4eMGxjP34AmpIS0a82AT496vJmFPSf_xjLv_kMQA-5eQ==,gAAAAABddcx9Zr4c-v8JjRAGtKVax8OLU5py8D-_LBLLp7BEuCTvdamc9FOz92Vc1Zmp_7kAcsA3oP_k5yy61wuImrI2G5WVoQ==,Queens,Ditmars Steinway,40.77742,-73.90965,Private room,85,3,3,2018-09-05,0.06,2,163
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",gAAAAABddcx9DOs31jdz05D1WeBADE8AuutoQl5oMyBMk9ZFTnu0G4g2vImy_-bnUaQ1p4UyEBfi_G-NMdTV-iOUdiEIYmNFbg==,gAAAAABddcx9uK6H_AfdWZhE--nfpxXxC8ECZf_2ZyuvctGpRWZnrvG6HlujCd0bB_Fz0icWk4zz7pOWJpy3OWV3IuAXVfXkZQ==,Queens,East Elmhurst,40.75602,-73.88110999999998,Private room,49,4,2,2018-12-13,0.09,1,355
18429435,Modern & Industrial LIC Accommodations,gAAAAABddcx9z-XzFm4D3NfXCpBlUbliIONnPdwjOP5K-BhKrvrl7U-JUbrZTDgF4hn_F96lp4W718cM-Xnak20xNTaDvR9z9g==,gAAAAABddcx9oaInVRJx1fAwqC5eTUqGhfgT8ZyAMmFZ4inDZlLLseiWDO6CtyxW-_rP2AN24zLWbUt6uAhvprJ4qWCGVJ4cEQ==,Queens,Long Island City,40.75538,-73.93455,Private room,199,1,6,2019-05-24,0.26,2,53
9024193,LUXURY XLARGE/24/7 DOORMAN~MIDTOWN,gAAAAABddcx9Bl9m2-iXg2H5BSRgd3H1Ixb7NIv440QpVA_eA9mZMUbVh7FAeBZ-LmYk7bh-bKe0RtFSnIpASN0HQ7My0GjmWA==,gAAAAABddcx9c72nYXDce2KaJAxkiRDph_4TZ1_RgIs8c5-GUW4dMpQCmbLe_wllgfJnxaaUo_1CAhw4F6c1to0cQS8WJXbIIQ==,Manhattan,Midtown,40.75251,-73.97261999999998,Entire home/apt,175,30,0,,,49,365
4201905,Sunny 1 Bedroom -Financial District,gAAAAABddcx9Nkc2RtH2hmbe2rPO4hdtjhvfiiiLGkAzGwhBHpse74PjcXXzhThkgFta5TKxmJMpOHTu-cdAbQytn92s0Nn9gA==,gAAAAABddcx9UG_ds_0Ia_4Wxa9JeaEtw5KDe8dhbE426SuSWulb5Cp_gPSml7FouhAxi3xWkVA1b4SmFekXnEqNWhOXOQhZ7A==,Manhattan,Financial District,40.70956,-74.01341,Entire home/apt,160,7,3,2015-01-03,0.05,1,0
4168812,PRIVATE 1BR APT: Free WIFI & DIRECT TV,gAAAAABddcx9PjT5vpET2ArilM-R_thE9Xjh8ey6z3G1_XuYiYPAvCupixPLbViA3dqUy_90z2ljgTGWMsqXkFukGwcQ_HoqpQ==,gAAAAABddcx9QP5RUg-XwcmQJpUB9c7WQ5LwhA7r-f30Ia_VQk_bWEDoIpNoYfmAg1Iz9e8OfQ8HYt9D_cmjh9QmbHk5q8dB7A==,Brooklyn,Bedford-Stuyvesant,40.6805,-73.93775,Entire home/apt,115,3,131,2019-06-22,2.27,2,241
16414744,Beautiful room in the heart of Time Square,gAAAAABddcx99dNkpbbXD0r-_ztc2RndNfR2dycMhTrAykaSn1R5mEra0LdCjhPcQqxp-S8RWMMP7jidaKgaYx1c9s_mP93vcQ==,gAAAAABddcx9GM9qjOLzp8_XQFiPzCV4Mrcm2MJfpvy9lyBEAfrpBQqeaaQUlr3nIqzIiCg-OEYrit8vZ1LOE6uAwSgljtRqPQ==,Manhattan,Hell's Kitchen,40.75966,-73.991,Private room,150,3,2,2018-01-01,0.1,1,8
26749730,KID-friendly 2BR apartment - heart of Williamsburg,gAAAAABddcx9rRGKimN57xNpnb9Pp_M3vJEbSfYRTiqca7h19D3EyPzy6s1rr_o4tMEo1fYUXuwaPlDMPFZVrIpjZSJ-gJNg2A==,gAAAAABddcx9P9mEgfLjg6ZItK04krMFRHZ8DTsZlaMVxXCDig_qif6satXMWcxgZwmyaQg2NJyF7e8sSk8gfe49dhy6nFGlug==,Brooklyn,Williamsburg,40.70945,-73.95843,Entire home/apt,289,30,32,2019-04-21,3.06,1,60
